 May 2013,4,"Great breakfast, staff and location","After spending 20 days in Le Diwan in May 2013, I can say: Breakfast: A great selection of fruits, Moroccan breads and pastries, jams and egg dishes. It was my favorite meal of the day. The room service breakfast is impressive too. Staff: The reception staff speak multiple languages easily and are friendly and accommodating. During my stay, without asking me first, the hotel removed the simple hot water kettle (bouilloire) and replaced it with a sophisticated espresso machine. Problem--the machine doesn't produce enough hot water to make tea. When I asked for the bouilloire back, they brought it quickly without any complaint. They also handled laundry service very efficiently. It's expensive, but excellent quality work. Location: Easy walks to train station, medina,…"
 May 2013,4,Very comfortable,"Comfortable, clean and very well located... The staff was extremely friendly and helping, always smiling and ready to help... The rooms were clean and nice; beds very comfortable... Breakfast was okay. The location is excellent and close to the main streets of Rabat. I enjoyed my stay there..."
 May 2013,5,Good place in Rabat,"Good location, easy to locate , clean . Rabat is beautiful , green. We were a group of 16 , the rooms were tidy , clean and proper. Staff very welcoming and assistant , and courteous. You can get proper exchange rate at the hotel, and no need to bother going searching for a bank. We could walk to the ""suwayka souk, "" shopping was a nice experience, leather items were attracting and affordable"""
 May 2013,5,Great Experience at Le Diwan Rabat,I have stayed at this hotel multiple times! The overall ambiance at this hotel demonstrates higher degree of Luxury and made me feel like home. Great location - just a short walk to the train station and most tourist spots in Rabat. Staff have been very friendly and maintain great customer relations. My room decoration made me feel very comfortable and every single furniture has been ergonomically designed. They have great in-house restaurants and offer delicious Moroccan and International dishes. I will definitely stay here again when I visit Rabat as it brings more value for the money I spend.
 May 2013,4,"Very nice hotel, about a 20 min,walk to the Medina","I was traveling with a group of 28 people to Morocco. It was a great place to stay for one night. Rabat is not that exciting, but a good place to sleep after a long flight. The rooms were well appointed. Nice sheets and towels. The food at the restaurant was good. A bit pricey but okay for most. The staff was courteous and very helpful."
 March 2013,5,Highly recommended,"Great hotel, centrally located at walking distance from the city center which makes it an ideal alternative for both business travelers and tourists. Ma family and I had a nice stay there thanks to a friendly staff, comfortable rooms and not to mention La Brasserie, the hotel's restaurant. Overall, Le Diwan is a reliable alternative and good value for the money."
 March 2013,4,Excellent hotel in Rabat just do not take room 104 in front of a noisy clinking air conditioner...,"Excellent hotel, well located and nice rooms with comfy beds and linen. Room 104 had a nice garden terrace but the only drawback was the clinking air conditioner on the terrace just in front of the window..."
 March 2013,3,Pros and cons,"Located within walking distance of Rabat’s version of Champs Elysees, the hotel was presented as a 4-star property. It’s not. It’s a solid 3 – small [as in room size - quite a challenge for two adults to move around, and find a place for two average suitcases], quaint, but lacks the welcoming and helpful staff that is a staple at four-star properties, and housekeeping efficiency. Early check in was arranged, yet we found our room unfinished: bed made, surfaces cleaned, but no soap, toiletries or tissues in the bathroom, no glasses for beverages. Though it was March, the weather was warm, and the room was extremely stuffy; a/c was disconnected for the season, so we had to make-do with an open patio door – which could not be left open while we were out, since it’s very…"
 March 2013,4,Overnight trip to Rabat,I recieved a genuine warm and friendly welcome upon arrival. The staff showed excellent customer skills. My room was clean and fresh and the bedding high quality. the evening meal was wonderful and a large menu to choose from. I really enjoted breakfast with the large range to choose from and beautiful setting. Would recommend to any traveller.
 February 2013,4,Pleasant 1 night stay,"We were on a 2 week trip all over Morocco, so my comparative ratings are based on Moroccan experiences. Very pleasant room, comfortable bed, modern bathroom. Terry robes and slippers were especially welcome. Breakfast buffet was extensive and tasty, but the room was very crowded and the staff couldn't keep up with the table turnover and food/juice/coffee replenishment."
 February 2013,4,Good choice in Rabat,"My husband and I stayed here for one night as part of a Gate 1 Travel trip to Morocco. The check-in area was tight so our tour manager had us sit in the bar area until he had the rooms straightened out. Very small elevators could fit only a couple of people with luggage at a time. The room was very nice and quite comfortable--no complaints. We were able to walk to a park area near the palace without any trouble. There is an outdoor sculpture park (concrete) set down off the street a very short distance from the hotel (walk directly straight out the front door for a couple of blocks--it is on the right). There were several outdoor cafes around the perimeter of the park where we had a less-than-delicious lunch, but we enjoyed the people-watching and the restaurants seemed to…"
 March 2013,5,A great place to Stay in Rabat,"We stayed at this hotel on our first night of a tour throughout Morocco. The hotel is quite nice and we were immediately impressed. We are elderly travelers and had no problems with any of the facilities at this hotel. One caveat, the tubs are slippery and use of the tub mat provided is a must. We were impressed with the fact that almost immediately we were handed a TripAdvisor sticker by a staff member and encouraged to submit our comments following our stay. Our room was renovated, comfortable (great beds) and immaculate. The room service staff was friendly, helpful and noninvasive. They gave us additional supplies quickly upon request. The room was medium sized but quite adequate, as was the bathroom. The shower had great water pressure and temperature and was easy…"
 February 2013,5,LA BRASSEIE for Dinner,"We flew in, exhausted after a long trans-atlantic flight and just wanted a quick meal. What we got was probably one of our best dinners during our stay in Morocco. You must try their chicken tajine. It was the best I had while in Morocco, and I tried it in just about every city over a two week stay. The service was ok, but would have been better I'm sure if only they'd spoken more english, or we'd spoken more french. It's a white table cloth ambiance, but because it's a hotel restaurant, the two nights we were there, it was mostly fellow travelers or businessmen. AS FOR THE HOTEL, THE BEDS WERE ALSO PROBABLY THE MOST COMFORTABLE OF OUR STAY WHILE IN MOROCCO."
 February 2013,4,Good first impression of Morocco,"We got to this hotel around 10.30 am and staff was prepaired to receive our bus tour. They were helpfull in filling out forms and assigning room keys. When asked a question, if the person addressed couldn't quite understand, they fetched someone who could. Most staff were really nice and helpful. Location of this hotel is good-easy walk to all the interesting older parts of Rabat-we had a great time exploring the walls, Medina and Harbour. Rooms were nice and even the streetside ones were quiet. Wi-Fi was good and breakfast was plesant."
 March 2013,5,Beautiful Hotel,"This was our tour hotel in Rabat. It is in the business district. A very modern, nice hotel. The staff was very friendly and helpful. They spoke very good English. We asked them to recommend a nice place to eat. They sent us to a cute little place that had excellent food. The rooms were modern and very nice. WiFI was free and connection was good."
 February 2013,4,Very Comfortable,"We only stayed in this hotel one night with a tour group. The location is good. It is walkable to many of the attractions in Rabat. The food in the restaurant at the hotel was very good, although the service was slow. Overall a very pleasant stay."
 February 2013,4,Pleasant stay for a business traveler,"I stayed at Le Diwan for one month on business. It is clean and the staff are professional. The highlight is the restaurant. The chef makes excellent Tangine (traditional Moroccan dish). Service is more relaxed than what I'm used to coming from NYC but I know it has to do with the food being made fresh and on the spot rather than being rep-prapared and re-heated. Room service is more relaxed and, in my experience (since I'm not proficient in French), unpredictable. As a business traveler it was nice to not stay in a hotel with primarily tourists. Only a few people could speak English but the few who did spoke it perfectly. Travelers who know French won't have any problems communicating with the staff. The only thing missing from Le Diwan is a gym."
 December 2012,5,Properties and service,"Not particularly a tourist hotel but the service is very good. Its location is so central qur allows you acces to any part of the city in just a few minutes, but still in a quiet area to rest. Have a good restaurant with grat people who care for you; i wish to find more variety at breakfast. In short, if you're away from home in Le Diwan people you will meet so kind that will make you feel like family ;) . They work like a family you are part of it, wich makes them better serve. Not worth anything to have a good stay and a disservice and they have a good stay and excellent service. If i come back Rabat would like Le Diwan have a gym ;) ."
 January 2013,3,Expensive booking via online,"I booked the hotel via Accor online, it was even expensive than Sofitel, than I think they must have a reason. At the arrival time they gave me a room towards the street, it was very noisy, at second day morning I changed the room, than it was OK. Overall I payed around 100% more than the Golden Tulip Hotel which is a few hundred meter away, it's not worth for this money, and I don't understand why this hotel belongs to the M Gallery which shall be special in Accor group."
 January 2013,4,Location and service,"The Rabat Diwan has the location and service one needs when doing business in Rabat. Not especially a hotel for tourists but service is above average. When I complained of noise from a nearby room, the manager and an assistant (both dressed in suits) arrived at my door, investigated the matter, and then gave my son and me access to another, quieter room in which to sleep the night."
 January 2013,3,Reviw of my stay,The location is good. The room is clean but small. WiFi is very slow. The image quality of TV is low. It should be changed to cable TV and so on. I do not know the quality of breakfast because I did not eat it. But there are many Cafe where we can take breakfast.
 January 2013,5,Nice Accommodations,We stayed here 2 nights while on a tour of Morocco. The location is 15 minute walk from the Souks. There are many restaurants within walking distance with a wide variety of menus choices and prices. The beds were very comfortable. The room and bath room were very nice. There was free WiFi and safe available in the room. The staff was very helpful when we had questions.
 January 2013,5,Breakfast,"Really they are very kind, their hospitallity is huge, I am feeling same as a I am in my home.Many thanks for their hospitallity.Breakfast contains a lot of food.Every food are very fresh.All waiters are allways smiling.Really I am very happy to see that."
 October 2012,5,Excellent hotel,"This was my second stay at this hotel and, as before, I'm very satisfied. Both my stays was extended visits and in my experience there's always niggles with long stays. Not in this case. The room is very spacious & the bed extremely comfortable. The hotel is very well located, close to everything you might need or want to see. Added to that, you have a very nice view of the city. The staff complements the hotel very well, are always extremely friendly and efficient. I was very impressed with their attitude and willingness to help. They are multilingual, which helps a lot if you don't speak French or Arabic. The cuisine is well thought out and delicious. Breakfast caters for a wide variety. Overall, I'm very satisfied and for me it's one of the best (if not the best) in Rabat…"
 September 2012,4,Refurbished,"This hotel is well located and has a wonderful cuisine, with a pre-selected menu that is worth any money, And the dinner wasn´t expensive. The room also was good yet not very much up-to-dated. But has everything you need to good stay."
 December 2012,4,"Good all-rounder. Modern, clean, comfortable.","This hotel is modern design, business hotel. We stayed for pleasure but found it to be really welcoming, comfortable, and well located. Good value rooms, nice towels and linen. Drinks at bar very expensive. Largely friendly staff."
 November 2012,3,Disappointed,"The main issue with this hotel was the smell. We actually requested that we be moved from the first room we were put in, but the improvement was minimal. We were a group of 12 and all complained that throughout, a musty rather pee like pong pervaded. This meant that we had to keep the balcony door open (difficult with the heavy curtain all the way across) the smell was as though curtains or carpets had not dried properly. They need to review their cleaning or air-conditioning system. Very comfy beds. Nice enough bathroom with hot, powerful shower. Boring restaurant with average food at night. Decent breakfast in light and pleasant dining area. Convenient though uninspiring location."
 November 2012,4,"Good hotel, nice rooms but a bit pricey","Stayed there for a few nights with a small child. Great service and extremely friendly staff, which makes your stay enjoyable. Standard rooms are a bit small especially with a child. Switched to the superior rooms and that was great. I would truly recommend this place even though it is a bit on the upper side price-wise."
 May 2012,4,A great place to stay,"I made my reservation through American express and there was a slight mishap. However, the management team resolved the registration conflict and the stay was great. The hotel is conveniently located. The room was comfortable for 2. All facilities were great and the internet was always working. I would stay again."
 November 2012,4,Second time in this nice hotel,"Free bottled water every day. In the afternoon you will get some nice small chocolate. Room service is very nice and fast. Everything is clean. Last week they organize some evening party with french wine and finger food, also with some local band. Vocal was very good, performing some jazz and rock songs. Last time I had some issues with internet, but now WiFi works fine, no more old problems. Internet speed has not a same speed in all rooms. Every morning you can enjoy some nice breakfast which is looks and taste in very French way - baguette, croissant ... but also some Moroccan pancakes. After breakfast you can a small nap or have some short conversation in huge diwans :) Maybe for some people breakfast area run too slow, but this is very nice way for me, just to have some…"
 September 2012,4,"Good hotel, well located, excellent restaurant, good value","Love this hotel. It was on my prepackaged tour so it was a pleasant surprise. Very nice comfortable room to western business traveller luxury standards. Electronic key card entry into rooms. Restaurant in hotel has an absolutely delicious spaghetti bolognaise, but you can also try the Moroccan tagines here. I had the beef, and it was delicious, not too spicy at all. Hotel is walking distance (2-3 blocks directly out front door) to an underground yet open air plaza with several western style restaurants, and keep walking same direction to main street of Rabat, which is 2-3 more blocks. There you can find many stores, a cool mosque, main train station. You can catch the brand new European style metro right at the hotel. Strongly recommend getting a guide for a tour of the…"
 October 2012,3,Good location,"The hotel is located in city center with easy access to all sights in town. The rooms are OK, but they smell bad. It was raining and water came under the door. I think thats why the rooms are smelly. Check-in and check-out were fast but the breakfast wasn't good. Items weren't fresh. The grapes I tried were dirty, had to clean them on napkins. Breakfast staff don't seem pleased to be there. I would find some place else to stay."
 October 2012,5,Nice Place great service,"This hotel was set up by Gate 1 Travel and they made a great choice with this hotel. We had a great stay at this hotel, it was clean, well equiped and the service was exceptional. The food in the dinningroom was exceptional and the wine from the area was one of the best of our trip. Really enjoyed our stay here."
 November 2012,4,Le Diwan Rabat,"Overall, I this is a good hotel in Rabat. The drawback is that there is no exercise room. There is wifi. The food is good. The hotel is located on a busy intersection close to the light rail line. Gettting a taxi is easy here."
 October 2012,3,Restaurant is the highlight.,I stayed here as part of a group tour. The hotel was nice. Decided to have dinner at the restaurant after reading reviews on tripadvisor. The food was very good and the manager made an extra effort to find a wine that my roommate and I liked. The included breakfast was decent. I would have given this hotel 4 stars if not for the smell of mildew in our room. It really took away from the niceness of the hotel. A few other people in our group also had rooms that had a mildew smell. One other negative was that there was no wireless. Since I have a very sensitive nose I would not stay here again. The smell didn't seem to bother my roommate as much.
 October 2012,5,Nice hotel,"Stayed here for one night as part of the group tour package. Room was comfortable, plenty of hot water, hotel staff very friendly. Breakfast was decent with enough varieties. Didn't eat at the restaurant but some people from our group raved about the food though a bit expensive. All in all, a pleasant stay."
 September 2012,2,AC? Hot water?,"The hotel and staff were pleasant upon arrival. The first night was sweltering hot with no AC and I just couldn't pull it together to call up management and later literally couldn't call management because my phone didn't have any phone numbers. The shower was cold so that was kind of a relief after not having ac all night but soon became too cold. Breakfast was in a nice location with lots of natural light on the mezzanine. After rounding up a few familiar things to eat I sat down and found there is only on salt and pepper shaker in the entire cafe, you have to take napkins off of other tables, and there are not enough plates, bowls, etc. if the place is full. To top it off the staff was rude. After staying for 11 days and pointing at the eggs, and holding up three…"
 September 2012,5,"Very nice hotel, excellent staff.","I stayed here for my first and second nights on my very first trip to Morocco. As I arrived a day ahead of my tour group, I had a lot of questions for the staff regarding cell phone service, where to find a good ATM and/or money exchange, and was always given a very thorough answer with a smile. One kind concierge even walked me to the pharmacy for some allergy medicine that I was in need of. Rooms were comfy and nicely decorated, bathrooms very clean. Food from room service was delicious, the mini bar was well stocked. Location was not the most tourist friendly, but it's very easy to grab a petit-taxi. A solid choice in Rabat."
 September 2012,4,Nice hotel with great front desk service,This hotel was my first stop in Morocco. I was very pleased with the modern appointments of the hotel along with the good room/comfortable bed. I didn't eat here but others in the tour group did with very good reviews. One person took a picture of her food from room service. Another couple said their dinner at the hotel was the best they had in Morocco. Front desk manager was very kind to me as I ventured out to the medina on my first day. Solid hotel in Rabat----more business oriented than leisure....but you won't be disappointed.
 September 2012,4,Great location & excellent restaurant,"This is a well located hotel in the centre of Rabat, which is convenient if you are on business. Overall this is a good place to stay, as rooms are relatively comfortable and WIFI has just been upgraded, giving better in-room coverage and speed. There is no question that the restaurant ""La Brasserie"" is what adds the greatest value to this hotel. The food is excellent and on par with any upscale parisian bistro. Driss, the Maitre D' at ""La Brasserie"" is one of the most professional employees, if not the most, at this hotel. Driss knows how to cater to guests in the purest form of french hospitality: he knows his menu inside out, and his advice is worth any penny you'll spend at this restaurant. Noone makes a ""steak tartare"" as tasty as Driss does."
 September 2012,3,Very well located,"It has confortable rooms with excellent beds The location is excellent becuase it is close to evrery touristic point The breakfast is of good quality WI FI conection is excellent The horel has bas maintaince in certain detalis, for instance the lavatory has the marbel rough or the lift does not have the botton to go down"
 August 2012,4,Great and clean hotel,"Rooms are ok. Not too small. Bathroom is great. Big and spacious. Beds are comfortable. The air conditioning in the room is a bit too laud, so sometimes it may prevent you from falling asleep immediatelly. Otherwise, hotel is very clean, food in the restaurant is very tasty (a bit too pricy, maybe?). Only isse I have is with internet. The way WiFi is set up (24h tokens) is not very functional, because you can not connect several times per day, but only once. So if you exit the room, and come back, and want to reconnect, you can't until the 24h token expires. This is very bad especially if you are a business traveller and need the net urgently. Also, one more bad thing is that when we tried to change the money at the hotel, we couldn't because they had no money to change…"
 September 2012,3,Nothing to brag about it,"Not sure if I liked the location or not. I guess if you were on business it is ok. The bedrooms are good, good bed, good bathroom. Parking can be in front of the hotel. A bit odd to park. Service is flat. Not friendly at all. Don't expect a smile or you will be dissapointed. Would I stay here again? Probably not. In a scale from 0 to 10, I give it a 7"
 August 2012,4,Nice hotel close to city,"Everything is nice regarding this hotel. Only what didn't ok were to loud ventilation even with air-condition was off. Also WiFi doesn't work fine. You can connect with your device initially, but if you disconnect for some time connection to the internet doesn't work anymore. This was the case with two laptops and two phones. Every day we had this problem, it seems that problem disapiers when wifi network extender is restarted, but than again you have only one connection attempt which should not be turned off by guest in order to have internet for 24h."
 July 2012,4,Recommended,This hotel has a great location in Rabat and you can walk to all sites and key areas of the city in a short time. The rooms are nice and very comfortable and come with a small balcony. Room service for breakfast is quite efficicent and staff in the hotel are nice. I had only one problem and that was on the second night there was a great deal of noise from at least one other unit and I was wakened up four times. Although the hotel was not able to contain this noise they moved me to an equivalent room on the top floor and this solved the problem. My only other concern was that your choices for breakfast were limited to a small breakfast of buns and coffee which was expensive for what is was or a huge buffet which was also quite expensive. The mini fridge offerings were also…
 July 2012,3,Very much interior,"I spent a week end at the former Sofitel Diiwan, now is MGallery Diwan. First time in a MGallery hotel. The place is clean and well looked after. Good smell even though there is cigarrette smoking everywhere. Small expensive bar, bad attention from waitress. Decent restaurant although service not up to standards, staff kept on talking to themselves instead of being attentive to their jobs. No swimming pool or bar outside. Next time I wil certainly stay at the Sofitel jardin des Roses a bit far out of town but with nice swimming pool."
 June 2012,2,"""Motel 7""","The French chain Accor, who own the budget “Motel 6” chain in the U.S., tout this property as among their high end brands. Don’t believe it. It is at best Motel 7. Going past the unwelcoming doorman and entering the lobby, the smell of stale cigarette smoke is your first impression. Then comes the very cool reception. The untrained and badly motivated staff in the breakfast area are nice people but cannot manage to set the table the same way twice in a row (no napkin on day one, napkin on day two etc. salt and pepper on one table, not on another) or bring coffee when you want it. The up and down service continues, like getting one turn-down service in six days. And while the property is relatively new, the sink leaked, the key card needed replacing 3 times, a light bulb was…"
 April 2012,3,Close to the center of the city,Walking distance to most site and with access to local transportation. No luxurious but rooms are clean beds are very comfortable.
 May 2012,4,Good hotel with some quirks,"We stayed 5 nights while attending a family wedding. Le Diwan is one of the newer hotels in Rabat and centrally located in the downtown area. The hotel has both a restaurant and a lobby bar. The food at the restaurant (La Brasserie) was excellent and considering that it's a hotel restaurant the prices were relatively low and comparable to restaurants throughout the city. Service was very spotty ranging from great to terrible. Bar is small but comfortable with a good selection of drinks, particularly for Morocco. Again, service is spotty. Room was spacious with a large bathroom and HD television with channels in multiple languages. Beds are luxurious and comfortable. Bathroom is very nice with a bath and shower and ample room. Rooms come with two complimentary bottles…"
 April 2012,4,Very nice hotel in Rabat,"Stayed one night at Le Diwan Rabat as part of an escorted tour through Morocco. The hotel is very nice. Clean room, very good sleep quality and nicely appointed. Check in was easy, but we did have a tour guide doing that for the group. The hotel is well located, only a few blocks from Avenue Mohammed V, where there a lot of restaurants/cafes. I would definitely stay here again."
 April 2012,4,Mix impression,"I stayed 2 weeks in the hotel. This is a great place well located with interesting commodities such as tram (50 euro cent for a one way ticket). I recommend it for any business trip. Things on the down side are 1- No gym facilities 2- a tendency to hire inexperience people especially working at breakfast who let you wait for a coffee while they talk or check SMS... 3- food at the restaurant is good but if you want to eat there make sure you have plenty of time. It took 2 hous from the order to the bill .... Again, this is a place you should consider... Lt"
 April 2012,4,Great hotel...,"The hotel was a wonderful place to stay as a business traveler. Pros: The room was very clean and kept up everyday. Food in restaurants was top notch at great price. Wine selection at the restaurants was great. Many local wines... Hotel staff was great and helpful for a non French speaking person. Cons: No wifi in the rooms, wired connection only.... Not much around the hotel to walk to. No pool... No outdoor seating at restaurants. Upon return to Rabat, I plan to stay at the Le diwan again. Would recommend it to any one...."
 April 2012,5,"Great hotel, great people","Upscale, comfortable, very friendly and knowledgeable employees. Excellent restaurant and very good complimentary breakfast. When next in Rabat, this is where I will stay."
 April 2012,5,A friend indeed,"A very clean, well run hotel close to the new Rabat tram system. Offers everything one would expect from a quality city centre hotel with one VERY BIG PLUS. . . . Superb management, hospitable staff - friendly and willing. My wife was unfortunate enough to have had her handbag snatched by two youths on a motor scooter. This happened a mile or so from the hotel. Upon our return,we told Reception staff what had happened. They were mortified and swung into action to help. The manager personally took us to the police station and stayed with us to translate and assist with the form-filling. He was a real friend. He helped take away the sting of a very unpleasant experience. Acting calmly and reassuringly this hotel manager deserves a good customer service medal."
 March 2012,5,le diwan,"A good base from which to see Rabat.. quiet, with room in back. get up high for view of Rabat."
 December 2011,4,American-style hotel in Rabat,"If you want to stay in the Marriott, Hilton, Holiday Inn, etc. while in Rabat -- this is your hotel. Slightly upscale American-style rooms (two beds, plush bed linen, etc., etc.) are on offer along with a very nice breakfast buffet (they're happy to make you eggs, if you wish). One annoying thing is that while there is wifi in public spaces and hallways, there is only wired internet in rooms. Housekeeping staff was incredibly kind!"
 February 2012,3,OK for a short stay,"Located in the center, quite convenient to move around in Rabat. But besides that, nothing exceptional. Rooms are ok and clean. Hotel is very clean in general. Service is friendly, breakfeast staff a bit overwhelmed when busy, breakfeast food is limited in variety but sufficient."
 February 2012,4,"great stay, good location","I enjoyed my stay here. Rooms are really very clean, nice furnishings, very centrally located (walked from the train station to the hotel in about 12 minutes) and right next to a train stop so easy access to anywhere in the city. Staff were friendly and helpful enough, but nothing to write home about. good for the price and would surely come back if I was returning to Rabat."
 February 2012,3,Not fitted with the MGallery standard,"First of all, I was not proposed any reward despite my high rank fidelity program, which is not critical for one-shot guests but is not fitted to the policy of the loyalty program. This hotel is characteristic of the 70s buildings that has not been renovated enough. The rooms are not very furbished, naked wooden desk and dressings of the same kind, cold design and appearance, not fitted with the MGallery Accor positioning for hotel of local flavour. It is allowed to smoke in the lobby so no way to breath fresh air unless you wake up at 05.00AM. On night, the air conditioning is bringing a smoky scent despite being on a non-smoking floor. The breakfast is not very diversified and above all, the staff is numerous but completely inefficient (the drinks are not in self-service so…"
 February 2012,5,Great hotel in Rabat,"Positives: very professional staff, great location (within easy walking distance to many sites), clean and well-appointed room, comfortable bed. Negatives: the view from rooms at the back of the building is terrible, and wifi does not work in the rooms (but works just fine in the second floor conference area). I would definitely stay here again."
 May 2011,4,Great Hotel,"Located close to most of the attractions, a walking distance from the train station (although it is better to take a taxi). Modern design in and out, the rooms are clean and have all the necessary. We didn't get to deal with the staff since our stay was arranged by friends. Overall, a good value for the money, and i would definitely recommend it to a friend."
 January 2012,5,Good food in the brasserie,I had a tagine it the brasserie. It was very tasty and the staff was really friendly. Good choice for dinner
 December 2011,3,"Overall good, but reception can be difficult and unhelpful","The hotel is in the modern area of town, not far from the train station - although you will need a taxi if you have luggage. The hotel is on a large and busy junction / roundabout - it's easy to spot. Reception in the day time can be rather frosty and unfriendly - you need to stand your ground here. In particular, note that the hotel offers 2 almost identical tariffs at the same price for rooms booked in advance - one has breakfast, while the other does not. If you choose the 'with breakfast' tariff, make sure you have evidence of this, as reception by default seem to state that breakfast is not included - even with proof reception still seem to want to make life difficult for you. There's a bureau de change at reception - they will change a bit of cash, but for more than a…"
 November 2011,4,A real Good Choice,"Stayed in this ceentral hotel in Rabat for two nights. Selection was made based on all the essentials and I was not disappointed. The rooms are good, clean and with almost all the fescilities of a four star property. Bed was large and comfortable, free internet across the hotel was a bonus and the hotel houses a very nice restaurant where you can eat authentic Moroccon food. The connectivity is good since you have a metro stop just outside the hotel. Taxis are called on request but the taxi services in itself are bad. There is no metre system and the drivers may really 'take you for a ride'. The famous Medina is a walking distance and so are the other places. Reception staff is nice and well mannered and speaks English, a big relief from the rest of the Morocco specially when…"
 October 2011,4,Very good deal for business trips,"I spent three nights at the Diwan on a business trip. Location is perfect, right in the center of Rabat, surrounded by restaurants and shops. Checking was fast. Staff was friendly and flexible: they rearranged my booking to give me a room that was ready (it was a morning check in). Room was very clean, small balcony, satellite TV although internet wireless was unstable. There is no gym, which is a flaw for such a good place. However there is a spa with very affordable and professional massage, including steam room. What I liked was the perfect balance between affordability and quality of the service. Will definitely go back."
 October 2011,2,Comfortable room but busy location.,"Le Diwan Rabat is a well known hotel at Rabat. It offers comfortable,western style rooms but the room rate for this is way, way too high for what is offered.. The hotel is situated on a very busy square of the city. If you want a quiet stay, be sure to ask for a room on the back of the hotel. The elevators are such oldies you can hear them going up and down, throughout all the hotel, this kept me awake for the night, after already changing rooms. As I'm a light sleeper, this hotel was nothing for me, too noisy. Also beware with breakfast price, I've booked and prepaid,my stay,including breakfast at accorhotels.com while they wanted me to pay the breakfast at the hotel again (so paying double for the breakfast). I just payed it, because a lack of time for any discussion but…"
 October 2011,4,Great place,Wonderful location great hotel stayed here a week
 March 2011,4,Pleasant stay at Le Diwan,"I stayed at Le Diwan on a business trip. The hotel is near the center of town, and was within walking distance of the Medina and the Souk. Staff at the hotel were very friendly and helpful. Rooms are a little dated, but clean and comfortable. Internet was slow. The buffet breakfast was great and included a nice variety of choices. There are several good restaurants within a short walking distance. The front desk will exchange currency; there is also an ATM on the same block."
 September 2011,5,comfortable stay,"The hotel is convenient - very near the centre The staff are friendly - eager to help The food was good Only inconvenience was shampoos not being replaced and only instant coffee in rooms. Otherwise, great!"
 July 2011,3,Pleasant hotel,Rabat is a business- and diplomatic- center and this hotel appears to cater to such travelers. Rooms were clean and comfortable but service was lackadaisical--no one seemed to be too anxious to help.
 July 2011,3,"Some good points, some not so good","I stayed here for business and did not pick up the bill, so I can't speak to that aspect. Check in was easy; I had mailed a package of business materials to the hotel earlier in the week from Casablanca and after a simple inquiry the bellman produced the package. There was a personal (word processed) note in my room welcoming me. The room was on the small size but well-appointed. The wood desk was a bit worn in spots. The hotel's location is good (was good for me) and there are several good restaurants within 1-3 blocks. The breakfast buffet (included) was good: pastries, breads, quiche,fruit, fruit cups, cereals, omelette station. Wait service for coffee/tea, fresh squeezed orange juice, omelette. Had occasion to try the room service. Service time was okay, burger was…"
 March 2011,3,Mixed ratings,"Stayed there a few times earlier this year. Good points: central location, efficient welcome and check-in procedure, friendly front-desk staff, rooms small but functional. Weak points: lobby band in the evening sometimes pretty loud until late, rooms might need a bit more thorough cleaning, internet and power sockets in rooms should be replaced, breakfast below average in terms of selection and tidyness of restaurant. All in all, ok for a few days but not for longer then 3 nights. Limited recreational facilities."
 June 2011,5,Nice hotel excellent Staff,"This is a nice hotel, 5 stars service, lovely hotel staff. Book your room now !!! . I spent 2 night in this hotel and i was really please... Free breakfeast and free Internet, this is really a five star hotel ... Really good price."
 May 2011,3,"Nice hote, but can be better","Very friendly services and very good food in the restaurant. However, the room was noisy at night; the bathtub was not extremely clean; refrigerator in the room did not work; and wifi was working discontinuously. Considering the above, the hotel is too expensive."
 April 2011,1,The most disrespectful and uncooperative desk clerk I have ever had,"I had prebooked with Am Ex for a room at this hotel as it was close to my daughters apartment and wanted to stay in a nice hotel. After long train ride, arrived and the desk clerk said when I went to check in , my reservation had been cancelled. As was prepaid, asked ""what"" and by who? He shrugged and just said bad card. He did not offer any other info or assistance and indicated for me to move aside. Luckily I had cell phone to call Am Ex. I sat and watched him casually talk to them and not rush to answer phone or when they had told me they were faxing new info , he waited to go get it. Finally checked us in after 25minutes but no comments , sorry for this or anything..just rudely handed the forms then gave us key. The rooms are nice and modern and clean and after shower went…"
 August 2010,3,Not bad...a bit old...noisy part of city,This is the old Sofitel. The staff is friendly and helpful. The concierge speaks English very well and the rest do fine. The new Sofitel is much better but much more expensive. Another good option in Rabat is the Villa Mandarine
 March 2011,4,"Confirbale hotel, great for business trip","I stayed three two nights here last March 2011. The hotel is clean , good refurbished and very conveninet for a business trip. Intener works quite fine and people both at the restaurant and at the front desk are nice and helpful and can speak a good english , something not very common in Rabat. The restaurant and breakfast are quiet expensive but the quality os good. In adition , it is walking distance from the main atractions in RAbat, like the Medina and the Hassam Tower so deinfitely is a good option to combine business and leasure."
 December 2010,3,Expected much more from a top Mercure.,Good food at the Brasserie. The hotel is not within a walking distance from the train station. Lots of smokers...
 November 2010,3,"Dont get a room above the Bar, no matter what floor","I stay here on a regular basis, however my stay was not to its usual level that I expect. On the final night, I was in a room that was 3 floors directly above the band on the mezzanine level. I was unable to get to sleep that evening until the band finished, and given I had an early flight out in the morning I needed to get up quite early. The band was so loud they restricted my capacity to sleep and at times it felt like they were in my living room. I do not object to bands or noise, but given this noise travelled through 3 levels with limited reduction in the noise volume, management should consider advising guests on check in that if they have a room directly above the band that as a paying customer you are informed of potential noise, and given an option upon checking in…"
